image_id,label,long_labels
2400136400.jpg,3,Cassava Mosaic Disease (CMD)
2400257593.jpg,4,Healthy
2401213513.jpg,4,Healthy
2401450142.jpg,2,Cassava Green Mottle (CGM)
2401911774.jpg,1,Cassava Brown Streak Disease (CBSD)
2402461285.jpg,4,Healthy
2403325531.jpg,4,Healthy
2404183364.jpg,4,Healthy
2405559933.jpg,2,Cassava Green Mottle (CGM)
2406261775.jpg,0,Cassava Bacterial Blight (CBB)
2406398124.jpg,4,Healthy
2406694792.jpg,2,Cassava Green Mottle (CGM)
2407402081.jpg,4,Healthy
2407462677.jpg,3,Cassava Mosaic Disease (CMD)
2408821742.jpg,1,Cassava Brown Streak Disease (CBSD)
2409798912.jpg,4,Healthy
241015444.jpg,4,Healthy
2410206880.jpg,4,Healthy
2411669233.jpg,3,Cassava Mosaic Disease (CMD)
2413564292.jpg,1,Cassava Brown Streak Disease (CBSD)
2414261693.jpg,4,Healthy
2415558782.jpg,3,Cassava Mosaic Disease (CMD)
2416129952.jpg,4,Healthy
241616775.jpg,4,Healthy
2416353814.jpg,1,Cassava Brown Streak Disease (CBSD)
2417276774.jpg,3,Cassava Mosaic Disease (CMD)
241826799.jpg,4,Healthy
2418298019.jpg,3,Cassava Mosaic Disease (CMD)
241951779.jpg,2,Cassava Green Mottle (CGM)
2420114493.jpg,4,Healthy
2420339753.jpg,4,Healthy
2421071038.jpg,3,Cassava Mosaic Disease (CMD)
242121354.jpg,4,Healthy
2421584728.jpg,2,Cassava Green Mottle (CGM)
2421758086.jpg,2,Cassava Green Mottle (CGM)
2421980371.jpg,2,Cassava Green Mottle (CGM)
242216582.jpg,2,Cassava Green Mottle (CGM)
2423538120.jpg,4,Healthy
2424770024.jpg,4,Healthy
2425193162.jpg,1,Cassava Brown Streak Disease (CBSD)
2425413365.jpg,1,Cassava Brown Streak Disease (CBSD)
2426488262.jpg,4,Healthy
2427490439.jpg,4,Healthy
2428477722.jpg,3,Cassava Mosaic Disease (CMD)
2428617984.jpg,0,Cassava Bacterial Blight (CBB)
2429254958.jpg,4,Healthy
2429667636.jpg,2,Cassava Green Mottle (CGM)
2429816530.jpg,0,Cassava Bacterial Blight (CBB)
2431396348.jpg,0,Cassava Bacterial Blight (CBB)
2431415205.jpg,4,Healthy
243194540.jpg,4,Healthy
2432967687.jpg,1,Cassava Brown Streak Disease (CBSD)
2433142090.jpg,2,Cassava Green Mottle (CGM)
2433307411.jpg,1,Cassava Brown Streak Disease (CBSD)
2433683570.jpg,4,Healthy
2434985861.jpg,2,Cassava Green Mottle (CGM)
2435211745.jpg,1,Cassava Brown Streak Disease (CBSD)
2435302600.jpg,4,Healthy
243638403.jpg,4,Healthy
2437698552.jpg,3,Cassava Mosaic Disease (CMD)
2438313768.jpg,2,Cassava Green Mottle (CGM)
2440096561.jpg,4,Healthy
2441927798.jpg,4,Healthy
2444482015.jpg,4,Healthy
2445684335.jpg,4,Healthy
2445871851.jpg,4,Healthy
2446248969.jpg,4,Healthy
2447086641.jpg,4,Healthy
2451005866.jpg,4,Healthy
2451601022.jpg,4,Healthy
2452042158.jpg,0,Cassava Bacterial Blight (CBB)
2453300950.jpg,1,Cassava Brown Streak Disease (CBSD)
2454252015.jpg,4,Healthy
2454437891.jpg,4,Healthy
2454633080.jpg,4,Healthy
2455232179.jpg,4,Healthy
2456510644.jpg,4,Healthy
2457010245.jpg,4,Healthy
2457355421.jpg,4,Healthy
2457479781.jpg,0,Cassava Bacterial Blight (CBB)
2458565094.jpg,4,Healthy
2458846508.jpg,1,Cassava Brown Streak Disease (CBSD)
2459447782.jpg,3,Cassava Mosaic Disease (CMD)
2459666631.jpg,4,Healthy
2460357175.jpg,4,Healthy
2460761267.jpg,2,Cassava Green Mottle (CGM)
2461718953.jpg,0,Cassava Bacterial Blight (CBB)
2462319978.jpg,0,Cassava Bacterial Blight (CBB)
2462343820.jpg,4,Healthy
2463031363.jpg,3,Cassava Mosaic Disease (CMD)
2463819050.jpg,4,Healthy
2464983758.jpg,0,Cassava Bacterial Blight (CBB)
2465281174.jpg,2,Cassava Green Mottle (CGM)
2466474683.jpg,4,Healthy
2466541991.jpg,1,Cassava Brown Streak Disease (CBSD)
2466680233.jpg,3,Cassava Mosaic Disease (CMD)
2467650038.jpg,0,Cassava Bacterial Blight (CBB)
2468021699.jpg,4,Healthy
2468085000.jpg,3,Cassava Mosaic Disease (CMD)
2469928769.jpg,2,Cassava Green Mottle (CGM)
2471622772.jpg,2,Cassava Green Mottle (CGM)
2473268326.jpg,0,Cassava Bacterial Blight (CBB)
2474746012.jpg,4,Healthy
2476584583.jpg,2,Cassava Green Mottle (CGM)
2477121392.jpg,4,Healthy
2478018732.jpg,4,Healthy
2479115666.jpg,2,Cassava Green Mottle (CGM)
2479205385.jpg,4,Healthy
2479637031.jpg,3,Cassava Mosaic Disease (CMD)
2480152514.jpg,3,Cassava Mosaic Disease (CMD)
2480590755.jpg,4,Healthy
2480935122.jpg,2,Cassava Green Mottle (CGM)
2481954386.jpg,1,Cassava Brown Streak Disease (CBSD)
2482242374.jpg,4,Healthy
2482838922.jpg,3,Cassava Mosaic Disease (CMD)
2484137183.jpg,2,Cassava Green Mottle (CGM)
2484271873.jpg,4,Healthy
2484530081.jpg,4,Healthy
2485317187.jpg,3,Cassava Mosaic Disease (CMD)
2485868532.jpg,2,Cassava Green Mottle (CGM)
2487571840.jpg,3,Cassava Mosaic Disease (CMD)
248804719.jpg,4,Healthy
2488453627.jpg,2,Cassava Green Mottle (CGM)
2488945331.jpg,2,Cassava Green Mottle (CGM)
2489350383.jpg,4,Healthy
2489601909.jpg,3,Cassava Mosaic Disease (CMD)
2489922453.jpg,4,Healthy
2490112634.jpg,0,Cassava Bacterial Blight (CBB)
2490423956.jpg,4,Healthy
2491061027.jpg,4,Healthy
2492550594.jpg,2,Cassava Green Mottle (CGM)
2494192748.jpg,4,Healthy
2494865945.jpg,2,Cassava Green Mottle (CGM)
2495248330.jpg,4,Healthy
2495696935.jpg,4,Healthy
249609077.jpg,0,Cassava Bacterial Blight (CBB)
2496639150.jpg,3,Cassava Mosaic Disease (CMD)
2496761158.jpg,2,Cassava Green Mottle (CGM)
249686764.jpg,4,Healthy
2497160011.jpg,0,Cassava Bacterial Blight (CBB)
2498224587.jpg,4,Healthy
249927375.jpg,1,Cassava Brown Streak Disease (CBSD)
2499466480.jpg,4,Healthy
2499718406.jpg,3,Cassava Mosaic Disease (CMD)
2499859350.jpg,0,Cassava Bacterial Blight (CBB)
2500976609.jpg,0,Cassava Bacterial Blight (CBB)
2502612018.jpg,1,Cassava Brown Streak Disease (CBSD)
2503003890.jpg,0,Cassava Bacterial Blight (CBB)
2504222536.jpg,0,Cassava Bacterial Blight (CBB)
2504430507.jpg,4,Healthy
2504999167.jpg,2,Cassava Green Mottle (CGM)
2505046113.jpg,0,Cassava Bacterial Blight (CBB)
2505719500.jpg,4,Healthy
2505935293.jpg,4,Healthy
2506195941.jpg,4,Healthy
2506348944.jpg,4,Healthy
2509423780.jpg,3,Cassava Mosaic Disease (CMD)
2509491848.jpg,4,Healthy
2510072136.jpg,4,Healthy
2511157697.jpg,3,Cassava Mosaic Disease (CMD)
2511355520.jpg,3,Cassava Mosaic Disease (CMD)
2511579801.jpg,4,Healthy
2512237524.jpg,1,Cassava Brown Streak Disease (CBSD)
2513489893.jpg,4,Healthy
2513639394.jpg,4,Healthy
2514999111.jpg,0,Cassava Bacterial Blight (CBB)
2515947948.jpg,4,Healthy
2516076631.jpg,2,Cassava Green Mottle (CGM)
2516099863.jpg,4,Healthy
251711364.jpg,0,Cassava Bacterial Blight (CBB)
2518036553.jpg,4,Healthy
2518535006.jpg,2,Cassava Green Mottle (CGM)
2518671335.jpg,4,Healthy
2521365018.jpg,4,Healthy
2521511899.jpg,4,Healthy
2522350885.jpg,0,Cassava Bacterial Blight (CBB)
2522608813.jpg,0,Cassava Bacterial Blight (CBB)
2523524026.jpg,0,Cassava Bacterial Blight (CBB)
2523850258.jpg,0,Cassava Bacterial Blight (CBB)
2524433786.jpg,0,Cassava Bacterial Blight (CBB)
2524662957.jpg,4,Healthy
2527296327.jpg,4,Healthy
2527520202.jpg,4,Healthy
2529150821.jpg,0,Cassava Bacterial Blight (CBB)
2529607609.jpg,4,Healthy
2531023045.jpg,4,Healthy
2531128375.jpg,4,Healthy
2531400697.jpg,4,Healthy
2531594937.jpg,2,Cassava Green Mottle (CGM)
2531944838.jpg,4,Healthy
2532813742.jpg,2,Cassava Green Mottle (CGM)
253306705.jpg,2,Cassava Green Mottle (CGM)
2533412019.jpg,1,Cassava Brown Streak Disease (CBSD)
253418223.jpg,0,Cassava Bacterial Blight (CBB)
2534262771.jpg,2,Cassava Green Mottle (CGM)
2534666222.jpg,1,Cassava Brown Streak Disease (CBSD)
2536030910.jpg,0,Cassava Bacterial Blight (CBB)
2536523120.jpg,2,Cassava Green Mottle (CGM)
2536601960.jpg,2,Cassava Green Mottle (CGM)
2537898508.jpg,1,Cassava Brown Streak Disease (CBSD)
2538012199.jpg,0,Cassava Bacterial Blight (CBB)
2538811435.jpg,4,Healthy
2539042666.jpg,4,Healthy
2539159693.jpg,4,Healthy
2539296828.jpg,2,Cassava Green Mottle (CGM)
2539791726.jpg,4,Healthy
2543437779.jpg,4,Healthy
2543879211.jpg,2,Cassava Green Mottle (CGM)
2544185952.jpg,1,Cassava Brown Streak Disease (CBSD)
254452799.jpg,2,Cassava Green Mottle (CGM)
2545001925.jpg,1,Cassava Brown Streak Disease (CBSD)
2545481828.jpg,2,Cassava Green Mottle (CGM)
2545498983.jpg,1,Cassava Brown Streak Disease (CBSD)
2545654854.jpg,3,Cassava Mosaic Disease (CMD)
2546354749.jpg,4,Healthy
254709143.jpg,4,Healthy
2548136673.jpg,4,Healthy
2548210945.jpg,4,Healthy
2548262231.jpg,4,Healthy
2548552862.jpg,4,Healthy
2548964090.jpg,4,Healthy
2549684718.jpg,3,Cassava Mosaic Disease (CMD)
255058477.jpg,4,Healthy
255110661.jpg,0,Cassava Bacterial Blight (CBB)
2551245450.jpg,4,Healthy
2551400467.jpg,4,Healthy
2552592093.jpg,0,Cassava Bacterial Blight (CBB)
2553552705.jpg,4,Healthy
2553757426.jpg,0,Cassava Bacterial Blight (CBB)
2554206252.jpg,3,Cassava Mosaic Disease (CMD)
2556503478.jpg,4,Healthy
2556565075.jpg,4,Healthy
2556955265.jpg,4,Healthy
2557965026.jpg,1,Cassava Brown Streak Disease (CBSD)
2558099144.jpg,3,Cassava Mosaic Disease (CMD)
255823836.jpg,1,Cassava Brown Streak Disease (CBSD)
2558491910.jpg,4,Healthy
2558709233.jpg,4,Healthy
2559119042.jpg,4,Healthy
2559666155.jpg,0,Cassava Bacterial Blight (CBB)
25658571.jpg,0,Cassava Bacterial Blight (CBB)
256795262.jpg,4,Healthy
2567979142.jpg,1,Cassava Brown Streak Disease (CBSD)
256879152.jpg,4,Healthy
2568890447.jpg,4,Healthy
2569014064.jpg,1,Cassava Brown Streak Disease (CBSD)
2569445436.jpg,4,Healthy
257093847.jpg,2,Cassava Green Mottle (CGM)
2571102489.jpg,3,Cassava Mosaic Disease (CMD)
2571283746.jpg,3,Cassava Mosaic Disease (CMD)
2571585254.jpg,0,Cassava Bacterial Blight (CBB)
2571654176.jpg,4,Healthy
2572982969.jpg,2,Cassava Green Mottle (CGM)
2574523896.jpg,1,Cassava Brown Streak Disease (CBSD)
2575899944.jpg,2,Cassava Green Mottle (CGM)
2577068353.jpg,3,Cassava Mosaic Disease (CMD)
2577359275.jpg,4,Healthy
2578332462.jpg,4,Healthy
2578644350.jpg,4,Healthy
2579584589.jpg,2,Cassava Green Mottle (CGM)
2582422304.jpg,0,Cassava Bacterial Blight (CBB)
2583894106.jpg,0,Cassava Bacterial Blight (CBB)
2586069156.jpg,1,Cassava Brown Streak Disease (CBSD)
2587185641.jpg,4,Healthy
2587638393.jpg,2,Cassava Green Mottle (CGM)
2588147420.jpg,4,Healthy
2588469356.jpg,4,Healthy
2590893503.jpg,4,Healthy
2591028452.jpg,0,Cassava Bacterial Blight (CBB)
2591061061.jpg,0,Cassava Bacterial Blight (CBB)
2591720324.jpg,3,Cassava Mosaic Disease (CMD)
259197447.jpg,0,Cassava Bacterial Blight (CBB)
2592058487.jpg,4,Healthy
2593129838.jpg,3,Cassava Mosaic Disease (CMD)
2593776626.jpg,0,Cassava Bacterial Blight (CBB)
2594433845.jpg,3,Cassava Mosaic Disease (CMD)
2595003761.jpg,1,Cassava Brown Streak Disease (CBSD)
259514647.jpg,3,Cassava Mosaic Disease (CMD)
2595712013.jpg,1,Cassava Brown Streak Disease (CBSD)
2596536399.jpg,2,Cassava Green Mottle (CGM)
2596858727.jpg,0,Cassava Bacterial Blight (CBB)
2597005911.jpg,2,Cassava Green Mottle (CGM)
2597280377.jpg,4,Healthy
2597318244.jpg,4,Healthy
2598399396.jpg,2,Cassava Green Mottle (CGM)
2598800564.jpg,2,Cassava Green Mottle (CGM)
2599515864.jpg,0,Cassava Bacterial Blight (CBB)
2599716622.jpg,4,Healthy
259995232.jpg,2,Cassava Green Mottle (CGM)
2599969213.jpg,4,Healthy
2601453932.jpg,2,Cassava Green Mottle (CGM)
2601538502.jpg,2,Cassava Green Mottle (CGM)
2602035083.jpg,4,Healthy
2602722844.jpg,2,Cassava Green Mottle (CGM)
2603324706.jpg,4,Healthy
2603692394.jpg,2,Cassava Green Mottle (CGM)
2603919192.jpg,3,Cassava Mosaic Disease (CMD)
2604034775.jpg,4,Healthy
2604770310.jpg,4,Healthy
2604866493.jpg,2,Cassava Green Mottle (CGM)
2604878350.jpg,4,Healthy
2605912286.jpg,4,Healthy
2606217713.jpg,2,Cassava Green Mottle (CGM)
2607452195.jpg,3,Cassava Mosaic Disease (CMD)
2607761744.jpg,4,Healthy
2608727158.jpg,3,Cassava Mosaic Disease (CMD)
2609756462.jpg,4,Healthy
2610204498.jpg,3,Cassava Mosaic Disease (CMD)
2613035787.jpg,3,Cassava Mosaic Disease (CMD)
2614438244.jpg,1,Cassava Brown Streak Disease (CBSD)
2615227158.jpg,4,Healthy
2616267546.jpg,3,Cassava Mosaic Disease (CMD)
2616771269.jpg,4,Healthy
2617211623.jpg,4,Healthy
261768285.jpg,0,Cassava Bacterial Blight (CBB)
261790326.jpg,4,Healthy
2618280590.jpg,4,Healthy
2618441199.jpg,4,Healthy
2619668499.jpg,4,Healthy
2619839931.jpg,4,Healthy
2620149411.jpg,1,Cassava Brown Streak Disease (CBSD)
2621080584.jpg,4,Healthy
2621446667.jpg,4,Healthy
2622342823.jpg,2,Cassava Green Mottle (CGM)
2623148776.jpg,1,Cassava Brown Streak Disease (CBSD)
2623245968.jpg,4,Healthy
262606974.jpg,1,Cassava Brown Streak Disease (CBSD)
2626785894.jpg,0,Cassava Bacterial Blight (CBB)
2627681219.jpg,1,Cassava Brown Streak Disease (CBSD)
2629155801.jpg,2,Cassava Green Mottle (CGM)
2629234674.jpg,2,Cassava Green Mottle (CGM)
2631607520.jpg,0,Cassava Bacterial Blight (CBB)
2632579053.jpg,4,Healthy
2633056892.jpg,4,Healthy
2633999116.jpg,3,Cassava Mosaic Disease (CMD)
2634104651.jpg,4,Healthy
2635255297.jpg,1,Cassava Brown Streak Disease (CBSD)
2636092978.jpg,3,Cassava Mosaic Disease (CMD)
2639026926.jpg,2,Cassava Green Mottle (CGM)
2640638520.jpg,4,Healthy
2640895898.jpg,1,Cassava Brown Streak Disease (CBSD)
2641912037.jpg,0,Cassava Bacterial Blight (CBB)
2642193940.jpg,3,Cassava Mosaic Disease (CMD)
2642374600.jpg,1,Cassava Brown Streak Disease (CBSD)
2642446422.jpg,4,Healthy
2642869227.jpg,0,Cassava Bacterial Blight (CBB)
2643209244.jpg,4,Healthy
2643606706.jpg,3,Cassava Mosaic Disease (CMD)
2645376544.jpg,2,Cassava Green Mottle (CGM)
2645604766.jpg,4,Healthy
2646034653.jpg,4,Healthy
2647070246.jpg,2,Cassava Green Mottle (CGM)
264791507.jpg,2,Cassava Green Mottle (CGM)
2648790946.jpg,4,Healthy
2648984163.jpg,1,Cassava Brown Streak Disease (CBSD)
2651038691.jpg,4,Healthy
2652140476.jpg,0,Cassava Bacterial Blight (CBB)
2652646757.jpg,4,Healthy
2652907097.jpg,3,Cassava Mosaic Disease (CMD)
2653588387.jpg,0,Cassava Bacterial Blight (CBB)
2653833670.jpg,2,Cassava Green Mottle (CGM)
2654037367.jpg,4,Healthy
2654269519.jpg,4,Healthy
2655340809.jpg,0,Cassava Bacterial Blight (CBB)
2655457470.jpg,3,Cassava Mosaic Disease (CMD)
265552623.jpg,4,Healthy
2655556290.jpg,4,Healthy
2655690235.jpg,4,Healthy
2657169592.jpg,1,Cassava Brown Streak Disease (CBSD)
2657864406.jpg,3,Cassava Mosaic Disease (CMD)
2658482776.jpg,4,Healthy
2658779358.jpg,4,Healthy
26592350.jpg,1,Cassava Brown Streak Disease (CBSD)
2659552008.jpg,4,Healthy
2664968316.jpg,4,Healthy
2665470851.jpg,1,Cassava Brown Streak Disease (CBSD)
2665787416.jpg,0,Cassava Bacterial Blight (CBB)
2670711790.jpg,4,Healthy
2670866885.jpg,4,Healthy
2671737105.jpg,4,Healthy
2671853400.jpg,3,Cassava Mosaic Disease (CMD)
2672090644.jpg,4,Healthy
2672394448.jpg,4,Healthy
2672830636.jpg,4,Healthy
2673087220.jpg,1,Cassava Brown Streak Disease (CBSD)
2676091424.jpg,3,Cassava Mosaic Disease (CMD)
2677475578.jpg,4,Healthy
2678192869.jpg,2,Cassava Green Mottle (CGM)
2678664625.jpg,1,Cassava Brown Streak Disease (CBSD)
2678764657.jpg,0,Cassava Bacterial Blight (CBB)
2678970011.jpg,3,Cassava Mosaic Disease (CMD)
267904568.jpg,4,Healthy
2679988285.jpg,4,Healthy
2680198267.jpg,0,Cassava Bacterial Blight (CBB)
2680320967.jpg,4,Healthy
2681562878.jpg,4,Healthy
2681592697.jpg,3,Cassava Mosaic Disease (CMD)
2682444173.jpg,2,Cassava Green Mottle (CGM)
2682587481.jpg,4,Healthy
2683464620.jpg,2,Cassava Green Mottle (CGM)
2684339934.jpg,4,Healthy
2687210823.jpg,4,Healthy
2688778202.jpg,4,Healthy
2690224472.jpg,4,Healthy
2692229898.jpg,2,Cassava Green Mottle (CGM)
2693766321.jpg,0,Cassava Bacterial Blight (CBB)
2694162898.jpg,1,Cassava Brown Streak Disease (CBSD)
2694336156.jpg,1,Cassava Brown Streak Disease (CBSD)
2698929449.jpg,4,Healthy
2699275892.jpg,4,Healthy
2700385487.jpg,0,Cassava Bacterial Blight (CBB)
2701234682.jpg,1,Cassava Brown Streak Disease (CBSD)
2703459386.jpg,2,Cassava Green Mottle (CGM)
2704051333.jpg,4,Healthy
2704051934.jpg,4,Healthy
2704191528.jpg,4,Healthy
27047804.jpg,4,Healthy
2704843914.jpg,3,Cassava Mosaic Disease (CMD)
2704844325.jpg,4,Healthy
270643654.jpg,2,Cassava Green Mottle (CGM)
2707207245.jpg,4,Healthy
2707343918.jpg,4,Healthy
270776584.jpg,4,Healthy
2708373940.jpg,4,Healthy
2708637326.jpg,0,Cassava Bacterial Blight (CBB)
2708734648.jpg,4,Healthy
27094452.jpg,0,Cassava Bacterial Blight (CBB)
2710475925.jpg,0,Cassava Bacterial Blight (CBB)
2710925690.jpg,4,Healthy
2711272191.jpg,4,Healthy
2713307369.jpg,4,Healthy
2713739675.jpg,0,Cassava Bacterial Blight (CBB)
2714659610.jpg,2,Cassava Green Mottle (CGM)
271476436.jpg,2,Cassava Green Mottle (CGM)
2715221153.jpg,4,Healthy
2715815110.jpg,3,Cassava Mosaic Disease (CMD)
2717138442.jpg,0,Cassava Bacterial Blight (CBB)
2717912597.jpg,4,Healthy
2718170987.jpg,2,Cassava Green Mottle (CGM)
2719138337.jpg,4,Healthy
2720050371.jpg,0,Cassava Bacterial Blight (CBB)
2720327144.jpg,4,Healthy
2721367829.jpg,0,Cassava Bacterial Blight (CBB)
272170079.jpg,0,Cassava Bacterial Blight (CBB)
2721767282.jpg,2,Cassava Green Mottle (CGM)
2722061896.jpg,3,Cassava Mosaic Disease (CMD)
2722083312.jpg,4,Healthy
2723143870.jpg,3,Cassava Mosaic Disease (CMD)
2725353705.jpg,2,Cassava Green Mottle (CGM)
272565243.jpg,0,Cassava Bacterial Blight (CBB)
2730226007.jpg,4,Healthy
2730357599.jpg,3,Cassava Mosaic Disease (CMD)
2731257282.jpg,0,Cassava Bacterial Blight (CBB)
2731535027.jpg,4,Healthy
2731822095.jpg,3,Cassava Mosaic Disease (CMD)
273321548.jpg,4,Healthy
2735085014.jpg,4,Healthy
2736497961.jpg,4,Healthy
2737285145.jpg,4,Healthy
2738825218.jpg,4,Healthy
2740240477.jpg,4,Healthy
2740620801.jpg,2,Cassava Green Mottle (CGM)
2740797987.jpg,4,Healthy
2740857418.jpg,4,Healthy
2742945698.jpg,4,Healthy
274319857.jpg,3,Cassava Mosaic Disease (CMD)
274385992.jpg,4,Healthy
2744352830.jpg,4,Healthy
2744554143.jpg,4,Healthy
2745407686.jpg,4,Healthy
2745720901.jpg,2,Cassava Green Mottle (CGM)
2746977018.jpg,0,Cassava Bacterial Blight (CBB)
274726002.jpg,1,Cassava Brown Streak Disease (CBSD)
2748770173.jpg,4,Healthy
2749588807.jpg,2,Cassava Green Mottle (CGM)
2751851648.jpg,4,Healthy
2754537497.jpg,2,Cassava Green Mottle (CGM)
2754612395.jpg,3,Cassava Mosaic Disease (CMD)
2754939037.jpg,4,Healthy
2756642189.jpg,2,Cassava Green Mottle (CGM)
2757300199.jpg,4,Healthy
2757749488.jpg,4,Healthy
2758929090.jpg,2,Cassava Green Mottle (CGM)
2759256201.jpg,1,Cassava Brown Streak Disease (CBSD)
2761071019.jpg,3,Cassava Mosaic Disease (CMD)
2761327617.jpg,4,Healthy
2762258439.jpg,4,Healthy
2763501516.jpg,4,Healthy
2763974750.jpg,2,Cassava Green Mottle (CGM)
276467432.jpg,4,Healthy
2765109909.jpg,4,Healthy
2765983833.jpg,3,Cassava Mosaic Disease (CMD)
2766931963.jpg,0,Cassava Bacterial Blight (CBB)
2768412098.jpg,4,Healthy
2768884840.jpg,2,Cassava Green Mottle (CGM)
2771374452.jpg,4,Healthy
2771630964.jpg,4,Healthy
2773015311.jpg,4,Healthy
2773097788.jpg,4,Healthy
2775859680.jpg,4,Healthy
2777405402.jpg,1,Cassava Brown Streak Disease (CBSD)
2777420116.jpg,4,Healthy
2777544814.jpg,4,Healthy
2778357931.jpg,0,Cassava Bacterial Blight (CBB)
2779467880.jpg,2,Cassava Green Mottle (CGM)
2779488398.jpg,4,Healthy
2780925336.jpg,4,Healthy
2781593135.jpg,4,Healthy
2781831798.jpg,4,Healthy
2782668721.jpg,4,Healthy
2782942352.jpg,4,Healthy
2783143835.jpg,4,Healthy
2785784013.jpg,4,Healthy
2787596075.jpg,4,Healthy
2789524005.jpg,3,Cassava Mosaic Disease (CMD)
2790112645.jpg,2,Cassava Green Mottle (CGM)
2791918976.jpg,4,Healthy
2791972986.jpg,1,Cassava Brown Streak Disease (CBSD)
2791977721.jpg,4,Healthy
2792323624.jpg,4,Healthy
2792441656.jpg,4,Healthy
2792655126.jpg,2,Cassava Green Mottle (CGM)
2793573567.jpg,4,Healthy
2795132787.jpg,4,Healthy
2795176492.jpg,4,Healthy
2796826886.jpg,1,Cassava Brown Streak Disease (CBSD)
2797222950.jpg,4,Healthy
2797850059.jpg,2,Cassava Green Mottle (CGM)
2799405097.jpg,3,Cassava Mosaic Disease (CMD)
2800062911.jpg,4,Healthy
2801727274.jpg,2,Cassava Green Mottle (CGM)
2802828070.jpg,4,Healthy
2803759142.jpg,4,Healthy
2805684148.jpg,4,Healthy
2805717623.jpg,1,Cassava Brown Streak Disease (CBSD)
2806021040.jpg,4,Healthy
2806638310.jpg,0,Cassava Bacterial Blight (CBB)
2806854290.jpg,4,Healthy
2807251321.jpg,0,Cassava Bacterial Blight (CBB)
2807877356.jpg,3,Cassava Mosaic Disease (CMD)
2809017753.jpg,2,Cassava Green Mottle (CGM)
2809660015.jpg,2,Cassava Green Mottle (CGM)
2809677329.jpg,4,Healthy
2810190903.jpg,4,Healthy
2810410846.jpg,4,Healthy
2810787386.jpg,2,Cassava Green Mottle (CGM)
2811772992.jpg,3,Cassava Mosaic Disease (CMD)
2813586418.jpg,1,Cassava Brown Streak Disease (CBSD)
2813723824.jpg,0,Cassava Bacterial Blight (CBB)
2814667133.jpg,4,Healthy
2815195453.jpg,4,Healthy
2815296701.jpg,4,Healthy
2816014823.jpg,2,Cassava Green Mottle (CGM)
2816524205.jpg,4,Healthy
2817619344.jpg,4,Healthy
2818838950.jpg,4,Healthy
2819641698.jpg,3,Cassava Mosaic Disease (CMD)
2819885255.jpg,0,Cassava Bacterial Blight (CBB)
2819900270.jpg,2,Cassava Green Mottle (CGM)
2819917494.jpg,2,Cassava Green Mottle (CGM)
281999383.jpg,4,Healthy
2820350.jpg,4,Healthy
2823403076.jpg,1,Cassava Brown Streak Disease (CBSD)
2823798822.jpg,2,Cassava Green Mottle (CGM)
2823935203.jpg,4,Healthy
2824543301.jpg,3,Cassava Mosaic Disease (CMD)
2824854059.jpg,1,Cassava Brown Streak Disease (CBSD)
282573788.jpg,2,Cassava Green Mottle (CGM)
2826018346.jpg,4,Healthy
2826122413.jpg,4,Healthy
2826900039.jpg,4,Healthy
2827166552.jpg,4,Healthy
2827812381.jpg,4,Healthy
2828195136.jpg,0,Cassava Bacterial Blight (CBB)
282889032.jpg,4,Healthy
2830023895.jpg,4,Healthy
2830245641.jpg,2,Cassava Green Mottle (CGM)
2832723542.jpg,4,Healthy
2832912190.jpg,4,Healthy
2832996503.jpg,0,Cassava Bacterial Blight (CBB)
2834607422.jpg,4,Healthy
283668600.jpg,1,Cassava Brown Streak Disease (CBSD)
2837753620.jpg,2,Cassava Green Mottle (CGM)
2838507101.jpg,4,Healthy
2839068946.jpg,4,Healthy
2839228150.jpg,4,Healthy
2839368896.jpg,2,Cassava Green Mottle (CGM)
2839558739.jpg,4,Healthy
2839939276.jpg,4,Healthy
2840067071.jpg,4,Healthy
2840845699.jpg,2,Cassava Green Mottle (CGM)
284130814.jpg,4,Healthy
2842557158.jpg,0,Cassava Bacterial Blight (CBB)
284270936.jpg,4,Healthy
2843098728.jpg,4,Healthy
2843402791.jpg,4,Healthy
2846104272.jpg,2,Cassava Green Mottle (CGM)
2846421039.jpg,4,Healthy
2848438957.jpg,3,Cassava Mosaic Disease (CMD)
2848893902.jpg,2,Cassava Green Mottle (CGM)
2851044732.jpg,1,Cassava Brown Streak Disease (CBSD)
2852147190.jpg,4,Healthy
285256014.jpg,4,Healthy
285510600.jpg,4,Healthy
2856023827.jpg,4,Healthy
2856433123.jpg,2,Cassava Green Mottle (CGM)
2856542971.jpg,4,Healthy
285685903.jpg,4,Healthy
2857145632.jpg,2,Cassava Green Mottle (CGM)
2857397632.jpg,2,Cassava Green Mottle (CGM)
2857776257.jpg,4,Healthy
2857852888.jpg,4,Healthy
2858396640.jpg,0,Cassava Bacterial Blight (CBB)
2860256595.jpg,2,Cassava Green Mottle (CGM)
2860693015.jpg,2,Cassava Green Mottle (CGM)
2861545981.jpg,2,Cassava Green Mottle (CGM)
2862156750.jpg,4,Healthy
2862573284.jpg,4,Healthy
286514821.jpg,4,Healthy
2865479509.jpg,4,Healthy
28666432.jpg,4,Healthy
2867956908.jpg,2,Cassava Green Mottle (CGM)
2868204767.jpg,4,Healthy
2868211687.jpg,4,Healthy
2869128816.jpg,1,Cassava Brown Streak Disease (CBSD)
